lat,lon,region,state,station,H,P,R,T,V,sH,sP,sR,sT,sV
-17.92388888,-51.71777777,N,PA,OBIDOS,71.04618479971894,938.5952584020512,122.44901515151513,22.992981710582782,1.5512315717396614,19.557198106487174,2.0027381650460647,51.90358528798817,4.711865533651013,1.3061993040515802
-4.25055555,-69.93499999,N,PA,MARABA,74.93967032967032,1002.8122032967037,12.0,25.435670329670323,0.4193040293040293,12.60470855591794,2.320246259565432,,3.895291502363518,0.66286464248166
-4.52999999,-71.61749999,NE,PB,SAO GONCALO,88.72403855231002,1000.8325055751827,208.1,25.91970434080205,0.4747265879882612,13.882481447694042,2.110240073028205,,3.072026849800757,0.6775803258124752
-3.37722221,-64.72305554,N,PA,BRAGANCA,90.5599630327276,1005.1950373863865,160.70833333333334,26.263366156547093,0.5252762133251706,11.808908877378089,2.031692911504582,88.90260712554503,3.0601257067368994,0.7165764119681924
-0.41444444,-65.01749999,CO,MT,CAMPO NOVO DOS PARECIS,78.28103881812311,1006.6304996072174,99.14285714285714,26.235276998952596,0.11080101985659009,13.027858326901617,1.907360702388641,,3.2225284716161213,0.394585424948173
3.81361111,-51.8625,NE,MA,BURITICUPU,86.77394969093257,1010.396883738795,207.96405423280407,25.67111443939581,0.9842575983927019,10.257424397887318,1.4433649738486756,131.89731637142745,2.7717767719077226,0.6688254441318123
0.03527777,-51.0886111,SE,RJ,VALENCA,77.7928910502365,1009.8553921671705,171.49583333333325,27.349972567776533,2.1480751872276067,11.201931440688105,1.5362766551237739,99.28158679355953,2.3263556428398053,1.0351278219003313
0.56777777,-50.8236111,N,TO,ARAGUAINA,72.58456487843425,1009.4470357993804,142.44545454545448,27.15676251637724,1.8632640469099788,10.479135681250437,1.5312498743382414,9.121677477306463,2.6591882185719817,1.522880363051018
-9.55111111,-35.77027777,NE,BA,BURITIRAMA,78.4367079749559,1005.1250469088212,144.0712121212121,25.402699784775635,2.6589259010957447,11.567982748862525,1.4874416162287618,87.39440110759021,2.413853115022048,1.5297858749630062
-9.76583333,-37.44777777,NE,PI,GILBUES,66.67226562909188,1011.4715257999296,35.22431818181819,27.461669035872053,1.8388492108458443,17.8627817648993,1.916577996917194,37.37998141576323,3.6511181137951145,1.52225410834093
-14.08916666,-46.36638888,CO,MS,AQUIDAUANA,57.31630918384514,921.6901283529761,87.8332828282828,24.535989266353507,2.2182580915288517,15.395782373648595,1.7036131094833087,57.141823085395,3.415557144197688,1.207268944714796
-9.42055554,-36.62027777,N,PA,MONTE ALEGRE,71.59515177654525,982.6107573032182,50.20767676767676,25.062445631221156,2.477931741244133,15.495028913843333,1.6317972824356985,48.03552744976653,3.2130503844527536,1.4522830074529043
-9.80416666,-36.61888888,N,AM,COARI,74.9779567848497,987.3392039575692,65.34592592592593,24.684115672841227,2.4648095782938744,15.656348180347495,1.5741520011404058,48.991655230146954,3.1038895258844033,1.604769158193626
-10.14527777,-36.28638888,SE,SP,SAO LUIS DO PARAITINGA,77.85186559360665,1004.9324691227029,87.46148989898985,26.362319917264823,2.284887694705837,11.0647681812718,1.4501780167696836,69.07940110273611,2.281975221265234,1.1386468661452183
-9.28749999,-35.56583333,SE,RJ,RESENDE,81.6378841278406,1012.8117504154989,127.73047979797973,25.27987459972709,1.8580520371862541,13.545067510178237,1.4786770169891563,86.15362788715926,2.8749772337770487,1.3135102372241698
-9.62222221,-37.76722221,SE,SP,TAUBATE,66.88343366527478,992.973473261933,28.01944444444445,26.837927121621828,2.9446850078318163,18.991936238470668,1.9598384470329477,29.068530916019903,3.784261023563778,1.7651908214340077
-13.01666666,-38.51666666,S,RS,FREDERICO WESTPHALEN,77.19511048079467,1008.8615715723657,119.32161616161612,25.724747642198654,1.4694102218986274,8.722622100990861,3.219524131532967,77.66784669030474,1.9816208766164518,0.6988017031872773
-12.15,-45.01666666,SE,ES,ALFREDO CHAVES,63.709235328805335,959.1617537599162,74.57800505050504,25.67446931811796,1.6244997247308637,17.157522089757972,1.9248969653698245,57.296285427368986,4.477342395347331,1.1165141748578333
-12.15222222,-45.82972221,N,AM,BARCELOS,64.24313138238905,928.5441233256391,70.42277777777777,23.721961132502784,2.4799578076605657,17.08333383582217,1.6611337128157775,52.71363337118035,4.261479798398452,1.5059626836883355
-17.73333333,-39.26666666,N,TO,MATEIROS,79.0405628529547,1015.6884457513005,92.06720538720538,24.88533389786188,2.6145525174062634,11.21235041164155,2.2356024136272397,82.70613597414929,2.3523393578202976,1.5656457206143424
-12.65,-39.15,NE,CE,JAGUARIBE,78.90637119555167,989.6816339217843,74.86928451178453,24.085565223326025,2.706391112755478,14.56869809518333,1.7883233156129503,43.23044605267762,2.851336414150866,1.4152161768419471
-15.22027777,-48.99027777,SE,MG,CARATINGA,60.927003128647875,938.4187365722505,104.36818181818177,24.510323550219127,1.0916064939716872,15.320101789577867,1.7847499579499322,49.834057935260596,3.6952830260506544,1.0790885973149373
-13.52833332,-40.11972221,NE,MA,COLINAS,79.65498835088506,930.900566620197,59.329419191919214,21.061706212135572,2.4039869719170452,16.080769022778586,1.7450100987413775,39.29195960041174,3.215199653229078,1.1565486435862786
-12.51666666,-40.3,CO,MT,JUINA,72.50537827812431,985.4980993848973,35.75217171717172,25.605477715071626,2.219951338675523,16.70078299576007,3.1095748020834133,36.06595471805006,3.4464461298688174,1.4228540380663155
-14.65944444,-39.1811111,CO,GO,MORRINHOS,84.98818014608393,1005.9651966139371,120.41818181818182,23.52389555228359,2.1941889572165363,11.884974801543178,1.8866213338452917,77.22147638041109,2.6006545418795044,1.2122055572236603
-12.11666666,-40.18333333,CO,MT,SORRISO,70.90366988041302,974.9989060965291,43.34765151515151,24.79449763324118,2.747170058967649,17.588908749490326,1.9909421022719307,44.230625651034906,3.5883346095296766,1.7688747909584304
-12.19583333,-38.96722221,S,RS,JAGUARAO,74.53127451363207,988.5708270234321,47.010656565656575,24.691328375610585,2.499712720292413,16.477608157728273,1.8493954461759257,39.6954607710399,3.3891439799139498,1.2490062199706073
-14.8861111,-40.80138888,SE,MG,IBIRITE (ROLA MOCA),78.5660647770379,918.0588709601611,48.78225589225588,20.551621407912048,2.503719997687122,16.951755316745366,1.823995747278369,40.1249958454001,3.543916085399919,0.9924988092350379
-11.01999999,-44.52499999,CO,MT,COMODORO,59.54978830515741,961.3328822842004,55.31515151515152,26.449563245351374,1.6775046498736756,18.29384363343322,1.9231663237629035,54.492096358965796,4.590078564787418,0.9761176105501693
-13.33222221,-44.61722221,NE,RN,MOSSORO,68.73539527421127,951.0771790596845,48.6513930976431,24.605727722109602,1.5173441934110736,19.590499811329526,1.9408909845000366,42.93809565649216,5.061575397174538,0.8397517464610266
-13.41666666,-43.18416666,SE,MG,ARAXA,54.09826894563423,962.4758942229414,34.31265993265993,27.039628424051568,1.4847534472960378,16.13528793964981,1.9928171779940431,30.711107681024384,4.179518782748954,0.9444429953312584
-17.96416666,-38.6961111,CO,MT,SINOP,74.88077360565659,1013.4569446765598,48.2407671957672,25.592182261179286,5.5002560805729575,6.873069449176877,2.160206489622135,48.774431503397416,0.9953492142598316,2.1947018318519347
-16.96666666,-51.81749999,S,SC,LAGES,64.78746863660628,930.821443886737,101.35719696969693,23.74245549130079,1.528893363817463,17.031688267263814,1.8128637871575846,64.1812969756189,3.987315564296653,1.1916664322917376
-9.60277777,-42.10277777,S,PR,MAL. CANDIDO RONDON,53.46434171473309,967.2307961515475,37.990782828282825,27.33189862346926,3.314112135594556,13.632853748709488,1.8698712281928447,38.546492529905294,3.0002837213794287,1.620681254005192
-11.32888888,-41.86444444,NE,PE,GARANHUNS,61.19621314805634,928.2980667984074,32.70744949494949,24.06126816929296,2.7344792239271083,18.013139107839795,1.7655602154911454,30.122934625612185,4.013056748768295,1.2985718157552724
-12.55722222,-41.38888888,SE,SP,RANCHARIA,69.12408409144327,964.5997512554203,76.45406565656566,24.754592975299186,1.0117238793111414,16.326287635876195,2.1154872952850767,65.66447412220771,3.4151841798088554,0.9008077494900962
-14.20805555,-42.74944444,N,PA,PLACAS,52.40069417391238,951.3082463791575,47.952424242424236,26.023724089963494,3.8821758087805804,15.838005382935421,2.018573185462505,47.46971392469436,3.540412643370415,1.8006500975689754
-16.38916666,-39.18249999,NE,AL,PAO DE ACUCAR,84.2960311925066,1006.0393274717286,123.64734848484845,23.472130586789774,1.4566856205985685,12.597267673039712,2.133949574241106,77.59508367576552,3.015876619863198,1.006349066431002
-10.44305555,-40.14833333,S,RS,CRUZ ALTA,67.08740890084627,953.796357170282,48.56594276094277,24.206961606192,2.784282445565466,17.743045219144314,1.8106861894506847,42.111322590634146,3.415904723047848,1.2294865236371155
-11.08472221,-43.13916666,NE,MA,CAROLINA,55.996610455492835,966.4550082937012,49.518863636363626,27.701050103913143,1.8423233859761925,16.71847436931813,1.980001552851758,51.61198294187005,4.25271341500148,1.2067277664764584
-13.15583333,-41.77416666,SE,SP,ITUVERAVA,70.03684678488378,875.1117461528742,66.54565656565656,19.680882393178592,2.516821975803277,15.880582707146901,1.4818764046194852,54.24582919816688,3.0295661823825504,1.286747130202121
-11.8,-37.59972221,SE,RJ,ARRAIAL DO CABO,79.215501202489,1012.4806395687715,109.13188552188552,25.69440196986594,2.4250148117513084,9.670294175197194,2.1851738994734795,72.6674178233471,2.174513805705295,1.3428084875433528
-10.72305554,-43.65111111,SE,MG,ESPINOSA,58.32576427551185,955.6683172188514,31.822424242424248,26.631875989914274,1.605918522511604,17.182656248125824,1.8852265587195074,31.66531830631541,4.154952854217719,1.365648346589359
-14.13305554,-47.52305554,S,PR,ILHA DO MEL,63.07661237259308,877.0745650379489,87.79230639730638,20.820853736768395,2.1219757457389314,13.830568448286032,1.4746455974067683,62.89454794874968,3.233099062798026,1.484583953613865
-14.18166666,-41.67222221,CO,DF,GAMA (PONTE ALTA),60.45286183122371,961.3563998898347,43.04090909090909,25.237272704788037,1.5588346690077792,16.746177968975886,2.2452546687957846,45.25358166244172,3.866929318061597,1.086791140678286
-13.00944444,-39.61694443,SE,RJ,PICO DO COUTO,79.43998178625331,971.0153388369627,67.32776936026939,23.120499426354765,2.1838978701401213,14.311998451304133,1.7746412309061397,44.11088371998181,2.817696266322883,1.5764901222267407
-9.8336111,-39.49555555,NE,PI,URUCUI,63.21956178321858,962.5892574900677,34.481641414141414,25.41317365383814,3.7456333643175355,17.936547762033044,1.882057689545267,40.749321385150495,3.726086772803047,1.4598608892876266
-10.98472221,-39.61694443,SE,MG,ALMENARA,63.31621736843383,978.7642301953692,43.45035353535354,25.97569709930365,3.323062779760234,19.115428935188497,2.0216491616125345,45.63180442370511,3.8115333754983887,1.4945984663784566
-15.27999999,-39.0911111,SE,RJ,TERESOPOLIS,83.46504061591081,1007.0682105819616,137.0756397306397,23.913393313641524,1.2985390158698804,11.922481171687147,1.9581777721058413,91.67264888057996,2.672399781812635,0.9372316488207061
-13.90722222,-38.97222221,NE,BA,PIATA,79.93227105025038,1014.8343111533568,164.90095959595956,25.302817779522055,2.093839859423738,10.23685749660409,1.8338754037286744,91.51533257481356,2.117900299398177,1.1369336097979355
-12.19249999,-43.2125,S,PR,MORRETES,52.322821593441,964.2935549343974,47.8215909090909,27.544889672921567,2.0275063906577473,17.46291070814403,1.993313123939793,42.85288701113502,4.367785578896552,1.4665475462046007
-11.205,-40.465,NE,PE,FLORESTA,67.79778665567899,964.6196897270758,52.025631313131306,24.193535548855163,1.9661698322574839,16.80009936542422,1.9263747821401713,49.322811938535345,3.5290573016947104,1.0048408284905925
-11.66444444,-39.02305554,N,AM,PRESIDENTE FIGUEIREDO,73.5519429898631,976.1722006937807,48.987752525252525,24.4352590990204,2.827274599941841,17.455932984755254,1.8094482966848637,40.74698823230697,3.38224252606839,1.2045897157736534
-10.53722221,-38.99666666,S,SC,SAO JOAQUIM,71.6622470398371,965.4356104157856,44.23774831649832,24.178671802430717,3.1912281551364536,16.625047402082558,1.72206560438628,44.16628001270083,3.297582905643861,1.2985030632635501
-17.78583333,-50.98138888,NE,CE,MORADA NOVA,65.66957577084135,926.9919354888335,108.95590909090907,23.153256368057622,1.7644415610551933,17.514638493039424,1.8985093971493912,62.20531982828151,4.146566590364075,1.333151536964208
-10.455,-41.20722222,N,PA,TUCURUI,59.60030084833304,941.4070529393858,34.749671717171715,24.062253108982617,2.6041628250097797,17.639889553470727,1.837221565737772,36.87949090334019,3.9792404154013554,1.3216615975347696
-13.3436111,-39.12666666,CO,MT,NOVA UBIRATA,83.96331783134977,1004.3146417655457,127.64127946127941,23.688082797759908,1.433456022450984,12.368435362766151,1.7987704041959038,92.73462628158283,2.9230307764162338,1.054747082229481
-14.17138888,-39.69249999,SE,SP,BARRA DO TURVO,78.89936200228068,1000.4415425145033,74.12252525252528,23.99662258283355,1.4682566945491746,16.77789907633242,2.0682117306621195,51.5191577790871,3.527276823897741,1.0837231563641172
-15.24472221,-40.22944443,SE,SP,SAO MIGUEL ARCANJO,71.26113496021458,984.0567422886888,58.998472222222226,24.328762605698554,2.2017407714426773,17.097969904961875,2.238227625788445,47.05406694612304,3.636224287796319,1.267488835532875
-16.08805555,-39.21555555,NE,BA,FEIRA DE SANTANA,83.35681585770612,1005.6365960354979,85.66854557479559,23.318922241583323,1.6486970316062237,13.649373116063947,2.023674141661964,63.327956662662736,3.3039737908377043,1.0679062741102483
-9.00138888,-39.91277777,CO,MS,JARDIM,52.00648009417704,972.2063182787892,24.191111111111113,27.626630924196135,3.2639400369305807,16.87917996675141,2.0323910918348385,27.472870504776704,3.695463926872294,1.1424812204626427
-10.00222222,-42.47333332,NE,BA,QUEIMADAS,53.50277529191393,967.3386736109372,33.87361111111112,27.47468449209178,2.598531385256721,16.328486855181097,1.9578364794680605,24.82160206097254,4.101811851021589,1.1078843748748777
-10.08083332,-38.34583333,NE,BA,IBOTIRAMA,64.99580274375141,984.2964483212849,38.81416666666668,26.064748211180298,2.82558912851549,17.447404064116533,1.9148919065796122,36.652125925625946,3.592303904135445,1.297466106323354
-11.05222222,-45.20083333,NE,BA,CONDE,67.66311271999497,957.8769196699637,79.18888888888888,25.203579013744545,1.347692209695154,18.488833000332132,1.8694696031623481,42.458952540930554,5.088207914953145,0.8986643280783211
-13.03888888,-42.61722221,CO,GO,ITAPACI,58.173530450765156,948.8337268333411,46.555555555555564,25.580765646608086,2.2741225098345876,17.658040868949026,2.0523736135736956,25.134041219734996,4.31538366134358,1.1896053472270691
-17.45472222,-52.60111111,CO,MS,MARACAJU,71.80810006835745,931.0772244507156,104.3090909090909,22.89564313735629,1.268282031817045,18.322506200420428,1.8834758277624122,70.31752940009734,4.660636016572709,1.2306651458613376
-17.00722222,-39.55138888,NE,MA,ESTREITO,83.03997028626772,1003.9012999008952,106.32916666666665,24.036271660843628,2.392343797675799,14.433988931060528,2.4326921583277006,65.71921273966261,3.238966967570071,1.2401819422021516
-3.83222221,-38.53777777,NE,BA,ILHEUS,71.63866853059528,1009.3832966583942,93.44505892255891,27.33117777594754,2.5452197595261894,11.020562974343909,1.4198368030998967,68.96096487438483,2.0890889866815487,1.2098592675787103
-3.73166666,-40.34555555,NE,PI,PIRIPIRI,68.08366135991767,1000.6232735292464,47.774852693602696,27.743200445846806,2.2041963320986753,16.67703626994693,1.7173346058621861,44.19295642140639,3.761157818781726,1.3865137806974184
-4.26111111,-38.19749999,CO,MT,NOVA MARINGA,85.22355158857657,916.6885661177697,118.45997474747473,21.19450063995147,3.229435663052334,12.259822001612692,1.2911462427539144,66.27779218291293,2.2689058814973477,1.1093464006000662
-7.31805554,-39.30166666,S,PR,NOVA TEBAS,60.697852852339594,966.2258505805747,52.25368265993267,26.332072858975025,1.7545674211040845,15.570413781021339,1.7121416401522238,50.723826916854485,3.4759972207460907,0.885947504436404
-6.39666666,-39.27027777,S,RS,TEUTONIA,59.78650609217414,986.641541220558,64.54410774410773,27.711450549599864,2.528052658118495,15.649785200813925,1.8030278541806768,50.097025803330524,3.399446322268476,1.226713834190867
-6.01666666,-40.28166666,NE,MA,IMPERATRIZ,54.79690446299028,965.8037659910284,39.48371212121213,27.291782906406606,2.450030134565669,16.893451241994075,1.693084529967546,35.12526745895442,3.537433402295477,1.5660926745749648
-5.17305554,-39.28722221,S,RS,VACARIA,59.99087123284385,987.09422102933,42.612095959595955,27.565649587996187,2.056557118776363,17.530693542252873,1.8292655796034596,38.661357168268644,3.511861686815459,1.417120217702826
-5.13638888,-38.35638888,SE,MG,FORMIGA,65.5596951972859,1009.570745419398,35.91291486291486,28.086833079659144,2.4132227184827366,17.698297474853376,2.056441320144542,36.37908500893317,3.5081834288917313,1.4351023417228879
-4.85333333,-37.77694443,SE,MG,MARIA DA FE,65.70249923217843,1010.2581858558191,29.810324074074074,27.960146440025003,2.4189226844403775,14.685979202804456,1.6139718019281517,31.133652017607414,3.1960679780536254,1.4795311210565945
-16.94583333,-50.42527777,CO,GO,GOIANESIA,63.65517740206503,937.4488494625634,101.20716329966326,24.265923343754967,1.1057539020808382,15.998797104895402,1.9072163852638757,54.702042219901585,3.943674592788851,1.0641130491472153
-5.1861111,-40.66999999,CO,MT,PARANATINGA,57.14777662929013,978.3406470351661,48.249621212121205,27.97045165082965,2.1358912871398177,16.31468153833941,1.731686084284214,43.246499991018105,3.7133356784757674,0.9940364071012507
-7.07805554,-40.36305555,NE,PE,ARCO VERDE,60.84870453326902,947.9518556141107,37.15276094276093,25.71779486554769,2.0735433841867446,14.03686930502847,1.6628708577065845,34.84152713470985,3.6232814991334177,1.2096239187183215
-5.90527777,-38.62777777,SE,MG,BARBACENA,55.67290384629475,993.8007267862805,37.53413299663299,28.96299982866124,2.8097465530170975,17.049795414224132,1.7648881684332494,35.07492133933231,3.642138009350145,1.347595265731833
-3.48388888,-39.58833333,S,PR,PLANALTO,67.4549967642526,999.9508014102393,72.6574621212121,27.646215238214552,4.1626236725353705,12.779302837169126,1.4912263185605061,52.78287034390828,2.623579136632764,1.3261023244904344
-3.12083332,-40.08694444,S,RS,PORTO ALEGRE,76.19592790691149,1004.2835322004886,59.69804713804712,26.749073791881884,3.2458455082920707,15.076489533652065,1.5114589259626428,45.66114012460012,3.0797897000445924,1.400315158712555
-2.52694443,-44.21305555,N,AM,S. G. DA CACHOEIRA,81.38233393701765,1005.461951320514,146.013973063973,27.022341942062933,1.8639578522223035,9.766400109268657,1.45954545953687,79.5856729086333,2.0952083174659117,1.0656306812070975
-7.45527777,-46.02749999,CO,MT,CACERES,66.80966263027132,980.8024707118665,71.41055555555555,26.707439341416492,1.411843690512687,16.85744285746246,1.7286216398255003,50.91865983937015,4.004694337729046,1.3094376376443115
-7.33722221,-47.45972222,S,RS,CANGUCU,67.55735419094684,990.1751945672085,120.61106060606058,27.327684395052035,1.011337588919367,14.934277164843984,1.7129209400560896,67.52401510097006,3.4879655190514245,1.071235446891672
-3.74277777,-43.35194444,NE,PB,AREIA,71.50835439380758,999.253788085699,110.73946969696966,27.51591969000985,1.843362604624981,16.96200211047161,1.6473619211983646,70.13774541982971,3.5893217516678564,0.9176408484761346
-5.82472221,-46.15944444,CO,DF,AGUAS EMENDADAS,66.50856627880177,984.9473933612362,57.453002645502636,27.011791592170514,1.5648078178737015,14.294369957683527,1.6969173014234338,56.392249715058064,3.4865198022915043,0.9219419195101751
-15.59638888,-47.62583332,NE,BA,LUIZ EDUARDO MAGALHAES,68.09712781892928,900.548140052459,112.70845959595955,21.326482721216873,2.0516982357979487,18.378307254817752,1.6931077021592031,56.75703883806949,4.356026939879619,1.0465761838719811
-16.42305554,-51.14805555,SE,SP,SAO PAULO - MIRANTE,64.98364516674242,944.9082710012834,113.30611111111106,24.59014414106392,1.528160044953091,17.47489622890202,1.8821112719538406,60.957178365740226,4.204205836387419,1.0103417876379945
-2.27083332,-43.62388888,NE,PI,CANTO DO BURITI,74.64881939110374,1010.0081252002047,95.52878968253968,27.882138025881925,3.3557517280566844,6.914480298913026,1.400605910722678,84.5909347368938,1.3993695424073878,0.8184134892329813
-2.59249999,-42.70722222,SE,MG,SERRA DOS AIMORES,74.5478616373827,1010.7060218097795,124.73417508417504,27.619673544017356,3.030911124472723,6.461422301484966,1.4981497924281717,89.0277084942693,1.5243341288537573,0.9634914519781242
-1.66166666,-45.37277777,CO,GO,SAO SIMAO,80.56550341493032,1006.0332353999241,164.24712121212116,26.95907237030542,2.3229113086074045,10.412467706206579,1.4366001466987066,87.23693169763867,2.1503682405972233,1.3173355033585656
-4.24305555,-44.79499999,S,PR,CURITIBA,72.98497552698852,1008.4426340101815,77.70430555555554,27.91355647846321,1.0917403752108268,15.556403042341806,1.6884941118156782,75.13054881248257,3.2088322204396764,1.000959819757166
-5.50666666,-45.23694444,N,PA,NOVO REPARTIMENTO,68.25050797844769,993.5402500162801,77.08863636363635,27.296176635925786,1.3539721859869038,16.106608516309482,1.7815800143674279,49.81931294933668,3.6321352092816093,1.0772228281008958
-6.03333333,-44.23333333,CO,MS,MIRANDA,66.09314956770059,990.6119480433432,76.72293350168347,27.006549499472793,0.9918120653669504,15.734539978750114,1.6842400772616477,56.192429874928685,3.820395621966474,1.0677225312495673
-9.10805555,-45.93194443,SE,SP,VALPARAISO,66.14868001945872,979.2063095213443,90.84646464646464,26.505695814608405,0.9580542429690547,19.664694378726,1.8287711413878114,55.783488676684776,4.58460203387538,1.0710010772118204
-6.65333333,-47.41833332,N,RO,PORTO VELHO,75.75180078803076,990.2836354103405,76.77705808080808,26.158200269552186,1.1088766995821653,15.930420738613458,1.717392652843108,59.0170794108496,4.021024038243031,1.2572812637548745
-5.55555555,-47.45972222,NE,RN,ARQ.SAO PEDRO E SAO PAULO,71.0994353163742,997.7830354650805,97.49186026936023,27.10945503732537,0.9074702460175533,15.239642786722891,1.708260247038493,63.89158545924264,3.624677007371956,0.9659356194360322
-4.82138888,-43.3436111,CO,MT,AGUA BOA,71.32599505533608,1001.4122964172456,105.10957070707069,27.136883218795372,1.2816014086746657,15.862226038605925,1.7604436504242802,68.95495570697375,3.9302185402743586,0.9336751562444209
-17.33694444,-49.91472222,NE,BA,SALVADOR,63.78243144467799,944.8738528252056,115.19166666666662,24.926770109292693,2.043097791949369,16.632920792931966,1.9841503405249046,57.4182095023286,4.151593723639016,1.366422603948329
-4.32055554,-46.44972221,NE,PB,CAMARATUBA,69.64933309091307,990.8621245567864,82.33003367003363,26.616251387630076,2.225750018894593,14.483603900083589,1.6507969141724368,70.12198051621563,3.2643030823892505,1.3470682515198662
-2.7,-44.85,SE,MG,AIMORES,84.6545289253783,1009.1079843482821,133.0,26.512965569655787,0.7036654329569579,11.308528434412096,1.5775095866665907,,2.6942601013270466,0.9314348843299413
-6.97499999,-35.68499999,SE,MG,MANHUACU,84.33618844921504,948.6723502390928,95.88646464646463,22.372901397842934,4.1197760122604,13.16504198174867,1.3283892175337013,66.48573956875778,2.4252594186176006,1.1723168363484417
-7.24249999,-35.88888888,S,SC,MAJOR VIEIRA,76.36162162163636,952.3819573881163,52.705606060606065,23.711168824764936,3.3625551902432065,15.660699651211667,1.4390074117050895,45.80145289052726,2.8946395308633783,1.1981180209467293
-7.16583333,-34.81527777,CO,GO,ARAGARCAS,75.31891585756411,1009.4449470261892,140.42481481481477,26.438878753409767,2.2716820203811965,9.222582980789184,1.3513006053489873,91.87155332251909,1.9528046716293728,0.8470483054246829
-7.07972221,-37.27249999,CO,MS,TRES LAGOAS,50.23039446361377,982.8843527598207,47.67920875420876,28.096022910237,3.376796394470311,16.746429069954377,1.8469445749794968,54.187785036341154,3.823180518629666,1.5702828807831681
-6.75666666,-38.22749999,SE,SP,PRADOPOLIS,57.821687555131696,985.5735635472796,54.66204545454545,27.527097901793855,1.8163098137020934,17.42281848017898,1.8733855266410373,42.15148077085605,3.844751659326533,1.1863210238333683
-7.89138888,-37.11527777,SE,MG,MONTE VERDE,60.769278983101096,945.6550607658206,40.998265993265996,24.928792704233828,3.111049632817103,18.134122099136277,1.5761531975316314,35.23701905841503,3.892319992785944,1.5660062477401047
-7.48333333,-36.28638888,CO,MS,CHAPADAO DO SUL,67.11501283709117,968.8280988360317,26.05765151515152,25.401805212826847,2.978218111182835,18.14281397699727,1.5671008150233499,26.981663036867747,3.6166804305365616,1.5825566585345479
-6.56083333,-35.13472221,NE,PI,SAO JOAO DO PIAUI,79.96425664685145,998.0222022148808,92.02519841269839,24.920411275083996,2.4463618326302865,12.373201398349039,1.3133749457330082,67.74072257598309,2.48813282028256,1.6580653249044455
-12.81972221,-50.34166666,S,RS,CAMAQUA,68.6155103625609,987.2487371724654,116.00277777777774,27.051250207336917,1.6475973420399868,16.381668272064207,1.8525853009969175,30.4910135133383,4.093178986517821,1.4221828858473264
-7.3186111,-38.14083333,CO,MS,CAMPO GRANDE,61.08345381289305,979.4146428430139,66.47222222222221,27.444999711239205,2.1034733616788195,17.001363035555393,1.8942473924594616,41.83060320610094,3.8999500631745376,1.0187500515605767
-8.05916666,-34.95944444,S,RS,PASSO FUNDO,77.53138843937313,1012.822977304746,157.94151515151506,25.837701946838752,1.5734850378993717,11.566607315430913,1.3981540064685385,89.39323415165745,2.409097693364038,0.8486414539833947
-9.38805555,-40.48944444,SE,MG,CONCEICAO DAS ALAGOAS,51.56935090949903,970.9955682858673,24.827171717171712,27.361940558621395,3.5276727509122043,15.128650335165991,1.968851470294276,31.459005509576134,3.4609590842779205,1.1198725651197634
-8.41694443,-37.08333333,NE,MA,FAROL de SANTANA,66.73575020816257,937.6274799300726,43.7210521885522,23.696814671424665,3.4250046892293056,16.67861055317604,1.5004692994951185,37.81533846117271,3.6598070281876978,1.3104552333634072
-8.90694444,-36.49472221,NE,SE,BREJO GRANDE,80.33155104127094,922.8030206804218,57.16843434343434,21.47801177186619,2.187015780278808,15.123745917339532,1.42898077950388,45.510067482964615,2.9106124252141683,1.1073215606934197
-7.83694444,-35.7961111,S,SC,CACADOR,75.20238422211662,966.3338991689108,43.555555555555564,24.20554628520215,3.013308875238365,16.756175686976118,1.4613006045813899,39.33776298358328,3.16428581826572,1.6593909949429186
-8.50305555,-39.31388888,CO,MS,AMAMBAI,56.709261986678456,974.1083050220527,27.493535353535353,27.298636718274256,2.959248231568491,16.848102838932146,1.906199571327229,31.22212003590055,3.481293962303059,1.6954062087497759
-8.2361111,-35.98583333,S,SC,RIO DO CAMPO,75.80016094858043,945.8952154123878,34.32569023569025,22.957371430032058,3.0915179580071315,15.946440236315022,1.3960311058462949,32.07534179605514,3.1126028133878774,1.446875808713416
-8.50944444,-37.71138888,N,RR,BOA VISTA,58.97456287458621,964.3662531612131,34.85151515151515,25.83361306977294,2.9963071933111283,18.201225177353646,1.7703394989526962,34.426473672143516,3.950485500116988,1.3153373140166063
-7.95361111,-38.29472221,NE,CE,FORTALEZA,56.152674136695204,956.8455110479314,47.47477272727273,26.047137086236177,2.521674003497778,16.973641099785144,1.739742427315063,39.67546437080693,3.5797483666973426,1.0933020097279504
-13.24805555,-46.88972221,NE,PE,PETROLINA,59.11133701654966,950.8237621362797,84.61703703703701,25.722044982623206,1.583250925169093,15.646648713221568,1.8209757881097979,59.49747982203609,3.7074963342882388,1.0451386416804227
-8.5936111,-38.58388888,SE,MG,GOVERNADOR VALADARES,56.874125545305866,975.8611220809897,31.172744107744105,27.21973021357905,3.138106300312488,17.23464510074844,1.890929574112232,30.811693926977025,3.732690814209436,1.3184126388999389
-8.66638888,-35.56805554,N,AP,OIAPOQUE,77.6693240943799,994.8846081872395,89.84912878787877,24.815621320669063,2.1393414745079635,14.092962099762657,1.4598651112417953,73.98195177628068,2.961199419506269,1.434211706384623
-7.88472221,-40.10111111,SE,MG,DIAMANTINA,54.472050160862146,960.9284545769584,31.798783068783077,26.759583412669233,3.1029426204592077,17.0593298149216,1.874723964661909,28.97355232376442,3.485564625447855,1.292250332934026
